density,info,entropy,n
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
9.84734643725143,0,0.528003369058496,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
14.5180628327817,0.161427334501019,0.849716061872309,2
14.5180628327817,0.161427334501019,0.849716061872309,2
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
14.5180628327817,0.161427334501019,0.849716061872309,2
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
14.5180628327817,0.161427334501019,0.849716061872309,2
14.5180628327817,0.161427334501019,0.849716061872309,2
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
28.6012265782517,0.156772807373278,0.830135378290929,2
22.3499331979183,0.173726468872624,0.795192288104624,3
23.9305101827214,0.0267487268467293,0.679142978379339,2
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
19.188779228312,0,0.957196442280295,1
28.6012265782517,0.156772807373278,0.830135378290929,2
28.6012265782517,0.156772807373278,0.830135378290929,2
38.0136739281913,0,0.710351534601478,1
23.9305101827214,0.0267487268467293,0.679142978379339,2
9.84734643725143,0,0.528003369058496,1
9.84734643725143,0,0.528003369058496,1
