density,info,entropy,n
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
30.674601205351,0.0928371790537511,0.587850563428092,2
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
32.8925848737016,0.0598410651629531,0.598918790606171,2
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
194.58237937567,0.114927150798575,0.39118781317389,2
194.58237937567,0.114927150798575,0.39118781317389,2
348.139247832123,0,0.350365938800737,1
210.641549922264,0.0687710909377932,0.329512464291283,2
105.893712780373,0.115332694830571,0.2586922326461,2
105.893712780373,0.115332694830571,0.2586922326461,2
138.643573548342,0,0.281427912596012,1
369.762595711979,0.051606153874077,0.205035151084544,2
369.762595711979,0.051606153874077,0.205035151084544,2
600.881617875616,0,0.17242754526998,1
1092.32641035312,0.146040489289781,0.363578573318995,2
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
30.674601205351,0.0928371790537511,0.587850563428092,2
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
32.8925848737016,0.0598410651629531,0.598918790606171,2
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
194.58237937567,0.114927150798575,0.39118781317389,2
194.58237937567,0.114927150798575,0.39118781317389,2
194.58237937567,0.114927150798575,0.39118781317389,2
210.641549922264,0.0687710909377932,0.329512464291283,2
73.1438520124051,0,0.136827689759137,1
105.893712780373,0.115332694830571,0.2586922326461,2
138.643573548342,0,0.281427912596012,1
138.643573548342,0,0.281427912596012,1
138.643573548342,0,0.281427912596012,1
369.762595711979,0.051606153874077,0.205035151084544,2
600.881617875616,0,0.17242754526998,1
1092.32641035312,0.146040489289781,0.363578573318995,2
1400.78569286902,0.71574473565122,0.806212696252946,4
1656.24976924731,0.69946014666152,0.936408537468723,3
1826.31052343015,0.647182901459783,1.08048155333237,2
1295.63212907779,0,1.31449555637462,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
36.589543582517,0,0.436191576723786,1
30.674601205351,0.0928371790537511,0.587850563428092,2
30.674601205351,0.0928371790537511,0.587850563428092,2
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
24.759658828185,0,0.757711956225858,1
32.8925848737016,0.0598410651629531,0.598918790606171,2
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
41.0255109192182,0,0.480450478893482,1
154.102870254582,0.139853027942075,0.361112729468219,3
210.641549922264,0.0687710909377932,0.329512464291283,2
210.641549922264,0.0687710909377932,0.329512464291283,2
73.1438520124051,0,0.136827689759137,1
105.893712780373,0.115332694830571,0.2586922326461,2
138.643573548342,0,0.281427912596012,1
138.643573548342,0,0.281427912596012,1
138.643573548342,0,0.281427912596012,1
375.947944626911,0.0818722166731868,0.196729189945216,2
450.925835709813,0.0466159406300379,0.186196623742842,3
436.210085891991,0.0160068782681844,0.152086819518967,2
1113.53844341233,0.349674631423669,0.453468670926516,6
1392.77251424036,0.763905711576664,0.924596881671776,3
1438.37930159639,0.718799381585506,0.801997257606996,3
1177.44284102673,0.479414934951435,1.13572712900164,2
36.589543582517,0,0.436191576723786,1
