density,info,entropy,n
1165.98724727075,0.110430323943938,0.799948777641865,2
2510.34610286862,0.33634806561521,0.82145020540158,4
2752.9129744381,0.0704245493273867,0.831503577386065,3
404.108313238062,0,0.817503844776103,1
404.108313238062,0,0.817503844776103,1
2258.01359141541,0.445378037225829,0.930291569515028,3
894.464945124846,0.112814953112828,0.707484638754,2
1334.62335144122,0.130291228006546,0.628497369368325,3
1244.60477689761,0.0526170365766319,0.499672254517874,2
2020.94389900399,0.085684134904447,0.797203251524651,3
546.358716814671,0.154749660646116,0.766901842693426,2
546.358716814671,0.154749660646116,0.766901842693426,2
2166.24193008341,0.120033885718949,0.982707620234953,4
2669.58830060332,0.668488351687718,1.00575172591682,8
3328.55858745748,0.658918577546591,1.25136165814867,5
2264.07888088688,0.286044400075545,0.987022245158491,3
1330.93277468556,0.140834220287961,1.01001202471873,2
1144.47263585895,0.171641850113734,1.04645459449663,3
771.552358205733,0,1.10662552729679,1
1424.77814177999,0.137558887917832,0.670365138227955,2
1609.29061978066,0.371205876034226,0.530818209069938,3
2749.81690054057,0.845513741094723,1.10921398821774,6
2520.6366968207,0.638860496022857,1.11736744797115,4
3082.90940625578,0.287330978721924,0.997223300621752,4
2301.92623911499,0.298317111881565,1.01090204759343,7
1730.13205523076,0.376935899009734,1.09076074720984,4
3138.72073791736,0.425059261024697,0.980874593641626,4
954.793047381314,0.277112354564459,0.365423847693247,2
1149.02265813692,0.218169469778382,0.497986099123519,3
1613.28475123643,0.313554886433936,0.661224771084174,3
1610.83063520672,0.403008732503848,0.913250977361666,4
1596.72691398353,0.450330636361092,0.755620392600425,6
1890.55215775416,0.24895555259269,0.599376047616041,5
3089.50974386483,0.265742904551206,0.819211546224453,4
2386.57968324567,0.359983203710548,0.904327274057375,6
2125.04795884763,0.582607885652933,1.3184825312416,4
2458.4906521775,0.00890947461886797,1.24902790681463,2
2446.67658601301,0.658513942185089,1.10220815683091,2
2638.1232363812,0.508044777460635,0.996538467320452,5
2321.53203279629,0.166196464440398,0.819001896544327,2
1952.53612189206,0.429546906476992,0.948955544915134,6
2419.73703351318,0.677781996238557,1.00263585757881,8
3503.62392805134,0.230808229368352,0.875562271840483,5
2897.83970159577,0.103450433393241,1.03028585745241,2
2121.54776714749,0.425961251829228,0.713555329664113,6
1802.20693467551,0.511072216460561,0.53394020199402,6
1255.56690836393,0.469504017062126,0.748833677774272,4
1541.68014879399,0.430917489365307,0.848231626741187,6
1821.96512042111,0.0951919585417296,0.389724729844011,3
2215.69550963879,0.476533384955298,0.703546402120276,5
1901.41564135465,0.600739857609615,0.822948624242088,4
1756.00076432171,0.478413315768986,0.847162066280818,4
2278.2285177568,0.820857158136642,1.15003363483702,6
2251.3569280211,0.632378798576114,0.973834787315451,7
2339.05205883064,0.429709240507914,0.960280606171324,8
2357.73506092337,0.315214429943664,0.965519876601831,6
1101.68979645319,0.356017185447896,0.896384025324565,2
1101.68979645319,0.356017185447896,0.896384025324565,2
1701.17262306859,0.437068765733004,0.556423582537861,4
1935.0230666951,0.201678072846115,0.573365412258517,4
2933.62754644917,0.326319212383882,0.796463105005112,5
2585.67286422718,0.367708156313938,0.586637626441271,5
1524.73117819988,0.52722866417565,0.487125504301441,6
2347.63027877667,0.289476333774478,0.999698870310527,5
1841.0416665598,0.589633003278366,0.982760774223081,4
4300.25882137113,0.346359023290274,0.899739048233621,3
3077.38211239709,0.418803923350686,0.856992117016495,7
3032.43240446329,0.412163566232441,0.858541809477117,8
2951.72934896416,0.310023670776753,0.782063803968702,8
1914.01068729758,0.225392635270052,0.911174073395369,4
1227.52068878378,0.185679422040637,0.91173543082119,2
1000.93562921579,0.432711841995366,0.941467334762735,4
1672.60881242539,0.406429301100983,0.539973768516677,4
2253.06424751722,0.213993461325162,0.527462358561067,6
2834.65440787243,0.260643087105627,0.726587699277053,6
2826.41745136569,0.216949756645604,0.793991451105431,6
2441.94979186075,0.19025784494776,0.729741081789856,6
1947.53074328774,0.313828664167506,0.873460080544894,5
2247.2821199821,0.391582594712888,1.1595668371678,5
2626.08516272457,0.463174396942793,1.12308163833248,6
1727.235376131,0.607086949739462,0.958219503682361,5
1858.14821623763,0.34677049424909,1.19922563909539,3
2896.34473979252,0.298305982842792,0.830199953576518,4
3527.1965820316,0.388446078250605,0.762248126840003,6
4001.73790120402,0.305535839341267,0.843080220808288,7
2974.238858197,0.342607816601568,0.925296136721984,9
1670.34876686172,0.405003057188698,0.795169095788174,5
904.873326960245,0.223329305423328,1.00602626322453,2
2003.16968386688,0.228482455708084,0.439484859814912,5
1995.47414254839,0.231974035756705,0.445928837493292,7
2273.12898188423,0.197965964833107,0.521172625382765,7
2142.26624866627,0.179836762836207,0.614156872742712,4
2897.88146278839,0.227077145917975,0.945194377320183,5
